datetime,total_kw,lighting_kw,cooling_kw,fan_kw,plug_kw,datacenter_kw,oat_f
2025-07-07 06:00,82.2,4.3,13.8,5.1,8.8,50.1,68.4
2025-07-07 07:00,82.2,4.3,13.8,5.1,8.8,50.1,68.7
2025-07-07 08:00,82.2,4.3,13.9,5.1,8.8,50.1,69.1
2025-07-07 09:00,82.4,4.3,14.0,5.1,8.8,50.1,70.3
2025-07-07 10:00,82.5,4.3,14.2,5.1,8.8,50.1,71.6
2025-07-07 11:00,82.8,4.3,14.5,5.1,8.8,50.1,73.9
2025-07-07 12:00,88.0,4.3,17.3,7.5,8.8,50.1,76.3
2025-07-07 13:00,96.2,7.6,19.1,7.5,11.8,50.1,77.0
2025-07-07 14:00,100.8,9.2,20.0,7.5,14.1,50.1,76.3
2025-07-07 15:00,100.9,9.2,20.0,7.5,14.1,50.1,75.9
2025-07-07 16:00,100.4,9.2,19.6,7.5,14.1,50.1,75.9
2025-07-07 17:00,99.8,9.2,18.9,7.5,14.1,50.1,75.9
2025-07-07 18:00,88.9,5.6,16.9,7.5,8.8,50.1,75.9
2025-07-07 19:00,83.1,4.3,14.7,5.1,8.8,50.1,74.7
2025-07-07 20:00,82.9,4.3,14.5,5.1,8.8,50.1,73.4
2025-07-07 21:00,82.6,4.3,14.2,5.1,8.8,50.1,71.1
2025-07-07 22:00,82.4,4.3,14.1,5.1,8.8,50.1,70.0
2025-07-07 23:00,82.3,4.3,14.0,5.1,8.8,50.1,69.4
2025-07-07 24:00,82.3,4.3,13.9,5.1,8.8,50.1,69.1
2025-07-08 01:00,82.2,4.3,13.8,5.1,8.8,50.1,68.4
2025-07-08 02:00,82.2,4.3,13.8,5.1,8.8,50.1,68.7
2025-07-08 03:00,82.2,4.3,13.8,5.1,8.8,50.1,68.4
2025-07-08 04:00,82.0,4.3,13.6,5.1,8.8,50.1,66.1
2025-07-08 05:00,81.8,4.3,13.4,5.1,8.8,50.1,64.4
2025-07-08 06:00,81.7,4.3,13.4,5.1,8.8,50.1,64.6
2025-07-08 07:00,97.1,6.3,18.9,10.9,10.8,50.1,67.5
2025-07-08 08:00,122.3,16.2,21.3,13.3,21.3,50.1,71.6
2025-07-08 09:00,148.4,22.9,29.9,13.3,32.2,50.1,74.3
2025-07-08 10:00,157.7,24.5,34.0,13.3,36.0,50.1,76.9
2025-07-08 11:00,160.5,24.5,36.8,13.3,36.0,50.1,78.6
2025-07-08 12:00,162.2,24.5,38.5,13.3,36.0,50.1,79.0
2025-07-08 13:00,167.0,24.5,43.2,13.3,36.0,50.1,80.2
2025-07-08 14:00,167.3,24.5,43.5,13.3,36.0,50.1,81.6
2025-07-08 15:00,168.6,24.5,44.9,13.3,36.0,50.1,82.0
2025-07-08 16:00,168.0,24.5,44.2,13.3,36.0,50.1,82.0
2025-07-08 17:00,167.0,24.5,43.2,13.3,36.0,50.1,81.4
2025-07-08 18:00,155.2,24.5,39.3,13.3,28.1,50.1,81.0
2025-07-08 19:00,131.2,16.5,33.8,13.3,17.6,50.1,80.4
2025-07-08 20:00,127.6,16.5,30.2,13.3,17.6,50.1,78.1
2025-07-08 21:00,111.8,13.6,21.8,8.8,17.6,50.1,76.3
2025-07-08 22:00,97.9,10.1,18.4,8.5,10.8,50.1,75.9
2025-07-08 23:00,83.5,4.3,14.8,5.5,8.8,50.1,75.4
2025-07-08 24:00,83.1,4.3,14.7,5.1,8.8,50.1,75.0
2025-07-09 01:00,83.2,4.3,14.8,5.1,8.8,50.1,75.6
2025-07-09 02:00,83.1,4.3,14.7,5.1,8.8,50.1,74.7
2025-07-09 03:00,83.0,4.3,14.7,5.1,8.8,50.1,74.6
2025-07-09 04:00,83.1,4.3,14.7,5.1,8.8,50.1,75.0
2025-07-09 05:00,83.0,4.3,14.6,5.1,8.8,50.1,74.3
2025-07-09 06:00,82.9,4.3,14.6,5.1,8.8,50.1,73.9
2025-07-09 07:00,103.1,6.3,25.0,10.9,10.8,50.1,75.2
2025-07-09 08:00,140.5,16.2,39.6,13.3,21.3,50.1,79.1
2025-07-09 09:00,168.6,22.9,50.1,13.3,32.2,50.1,83.4
2025-07-09 10:00,178.4,24.5,54.6,13.3,36.0,50.1,87.5
2025-07-09 11:00,182.9,24.5,59.1,13.3,36.0,50.1,90.9
2025-07-09 12:00,186.3,24.5,62.6,13.3,36.0,50.1,93.9
2025-07-09 13:00,189.7,24.5,65.9,13.3,36.0,50.1,95.7
2025-07-09 14:00,191.1,24.5,67.4,13.3,36.0,50.1,96.6
2025-07-09 15:00,192.5,24.5,68.8,13.3,36.0,50.1,97.7
2025-07-09 16:00,192.5,24.5,68.8,13.3,36.0,50.1,97.4
2025-07-09 17:00,190.7,24.5,66.9,13.3,36.0,50.1,95.7
2025-07-09 18:00,169.7,24.5,53.8,13.3,28.1,50.1,90.0
2025-07-09 19:00,139.9,16.5,42.5,13.3,17.6,50.1,85.2
2025-07-09 20:00,133.9,16.5,36.4,13.3,17.6,50.1,81.5
2025-07-09 21:00,114.7,13.6,24.6,8.8,17.6,50.1,78.8
2025-07-09 22:00,99.9,10.1,20.4,8.5,10.8,50.1,77.4
2025-07-09 23:00,83.8,4.3,15.1,5.5,8.8,50.1,77.0
2025-07-09 24:00,83.4,4.3,15.1,5.1,8.8,50.1,77.0
2025-07-10 01:00,83.3,4.3,15.0,5.1,8.8,50.1,76.3
2025-07-10 02:00,83.1,4.3,14.8,5.1,8.8,50.1,74.7
2025-07-10 03:00,83.0,4.3,14.6,5.1,8.8,50.1,73.9
2025-07-10 04:00,83.0,4.3,14.6,5.1,8.8,50.1,73.9
2025-07-10 05:00,82.9,4.3,14.5,5.1,8.8,50.1,73.4
2025-07-10 06:00,82.9,4.3,14.6,5.1,8.8,50.1,73.6
2025-07-10 07:00,103.3,6.3,25.2,10.9,10.8,50.1,77.1
2025-07-10 08:00,138.6,16.2,37.7,13.3,21.3,50.1,80.9
2025-07-10 09:00,164.7,22.9,46.2,13.3,32.2,50.1,83.8
2025-07-10 10:00,166.9,24.5,43.1,13.3,36.0,50.1,81.9
2025-07-10 11:00,173.8,24.5,50.0,13.3,36.0,50.1,85.0
2025-07-10 12:00,178.3,24.5,54.6,13.3,36.0,50.1,89.2
2025-07-10 13:00,182.2,24.5,58.4,13.3,36.0,50.1,90.6
2025-07-10 14:00,184.0,24.5,60.2,13.3,36.0,50.1,92.3
2025-07-10 15:00,185.8,24.5,62.1,13.3,36.0,50.1,93.6
2025-07-10 16:00,185.7,24.5,61.9,13.3,36.0,50.1,93.4
2025-07-10 17:00,182.3,24.5,58.5,13.3,36.0,50.1,91.1
2025-07-10 18:00,168.6,24.5,52.7,13.3,28.1,50.1,90.0
2025-07-10 19:00,143.4,16.5,46.0,13.3,17.6,50.1,88.7
2025-07-10 20:00,135.5,16.5,38.1,13.3,17.6,50.1,83.6
2025-07-10 21:00,114.6,13.6,24.5,8.8,17.6,50.1,79.7
2025-07-10 22:00,99.5,10.1,20.0,8.5,10.8,50.1,77.7
2025-07-10 23:00,83.6,4.3,14.9,5.5,8.8,50.1,75.8
2025-07-10 24:00,82.9,4.3,14.6,5.1,8.8,50.1,73.1
2025-07-11 01:00,82.8,4.3,14.4,5.1,8.8,50.1,72.6
2025-07-11 02:00,82.7,4.3,14.3,5.1,8.8,50.1,71.8
2025-07-11 03:00,82.5,4.3,14.1,5.1,8.8,50.1,70.4
2025-07-11 04:00,82.4,4.3,14.0,5.1,8.8,50.1,69.4
2025-07-11 05:00,82.2,4.3,13.9,5.1,8.8,50.1,68.4
2025-07-11 06:00,82.2,4.3,13.8,5.1,8.8,50.1,68.7
2025-07-11 07:00,99.3,6.3,21.1,10.9,10.8,50.1,71.6
2025-07-11 08:00,131.5,16.2,30.6,13.3,21.3,50.1,76.2
2025-07-11 09:00,163.4,22.9,44.9,13.3,32.2,50.1,81.1
2025-07-11 10:00,171.7,24.5,47.9,13.3,36.0,50.1,84.2
2025-07-11 11:00,173.7,24.5,49.9,13.3,36.0,50.1,85.6
2025-07-11 12:00,174.0,24.5,50.2,13.3,36.0,50.1,85.3
2025-07-11 13:00,174.1,24.5,50.3,13.3,36.0,50.1,83.7
2025-07-11 14:00,170.0,24.5,46.2,13.3,36.0,50.1,82.4
2025-07-11 15:00,165.4,24.5,41.6,13.3,36.0,50.1,79.6
2025-07-11 16:00,162.3,24.5,38.5,13.3,36.0,50.1,77.4
2025-07-11 17:00,157.4,24.5,33.6,13.3,36.0,50.1,73.3
2025-07-11 18:00,142.7,24.5,26.8,13.3,28.1,50.1,71.1
2025-07-11 19:00,118.1,16.5,20.7,13.3,17.6,50.1,69.8
2025-07-11 20:00,115.5,16.5,18.1,13.3,17.6,50.1,68.4
2025-07-11 21:00,104.7,13.6,14.7,8.7,17.6,50.1,68.0
2025-07-11 22:00,94.1,10.1,14.6,8.5,10.8,50.1,68.7
2025-07-11 23:00,82.6,4.3,13.9,5.5,8.8,50.1,69.1
2025-07-11 24:00,82.3,4.3,13.9,5.1,8.8,50.1,69.1
2025-07-12 01:00,82.2,4.3,13.8,5.1,8.8,50.1,68.4
2025-07-12 02:00,82.1,4.3,13.8,5.1,8.8,50.1,68.0
2025-07-12 03:00,82.1,4.3,13.8,5.1,8.8,50.1,68.0
2025-07-12 04:00,82.1,4.3,13.8,5.1,8.8,50.1,68.0
2025-07-12 05:00,82.2,4.3,13.8,5.1,8.8,50.1,68.7
2025-07-12 06:00,82.3,4.3,13.9,5.1,8.8,50.1,69.6
2025-07-12 07:00,99.0,6.3,20.9,10.9,10.8,50.1,70.7
2025-07-12 08:00,125.2,16.2,24.3,13.3,21.3,50.1,71.6
2025-07-12 09:00,151.2,22.9,32.7,13.3,32.2,50.1,72.6
2025-07-12 10:00,160.2,24.5,36.5,13.3,36.0,50.1,74.3
2025-07-12 11:00,166.8,24.5,43.0,13.3,36.0,50.1,78.7
2025-07-12 12:00,170.7,24.5,46.9,13.3,36.0,50.1,81.6
2025-07-12 13:00,175.5,24.5,51.7,13.3,36.0,50.1,83.3
2025-07-12 14:00,179.3,24.5,55.6,13.3,36.0,50.1,87.2
2025-07-12 15:00,180.7,24.5,56.9,13.3,36.0,50.1,89.1
2025-07-12 16:00,175.9,24.5,52.1,13.3,36.0,50.1,86.5
2025-07-12 17:00,163.4,24.5,39.7,13.3,36.0,50.1,76.8
2025-07-12 18:00,145.8,24.5,30.0,13.3,28.1,50.1,73.2
2025-07-12 19:00,123.8,16.5,26.4,13.3,17.6,50.1,73.9
2025-07-12 20:00,121.3,16.5,23.9,13.3,17.6,50.1,72.7
2025-07-12 21:00,108.5,13.6,18.5,8.7,17.6,50.1,72.0
2025-07-12 22:00,94.4,10.1,14.9,8.5,10.8,50.1,68.8
2025-07-12 23:00,82.2,4.3,13.5,5.5,8.8,50.1,65.1
2025-07-12 24:00,81.7,4.3,13.4,5.1,8.8,50.1,63.4
2025-07-13 01:00,81.7,4.3,13.3,5.1,8.8,50.1,62.4
2025-07-13 02:00,81.7,4.3,13.3,5.1,8.8,50.1,62.1
2025-07-13 03:00,81.7,4.3,13.3,5.1,8.8,50.1,61.4
2025-07-13 04:00,81.7,4.3,13.3,5.1,8.8,50.1,61.0
2025-07-13 05:00,81.7,4.3,13.3,5.1,8.8,50.1,61.0
2025-07-13 06:00,81.7,4.3,13.3,5.1,8.8,50.1,61.0
2025-07-13 07:00,81.7,4.3,13.3,5.1,8.8,50.1,61.0
2025-07-13 08:00,102.2,7.8,13.3,13.3,10.3,50.1,61.7
2025-07-13 09:00,112.0,14.0,15.4,13.3,18.6,50.1,62.6
2025-07-13 10:00,116.6,15.5,15.4,13.3,22.3,50.1,62.4
2025-07-13 11:00,116.5,15.5,15.4,13.3,22.3,50.1,62.1
2025-07-13 12:00,116.7,15.5,15.5,13.3,22.3,50.1,62.6
2025-07-13 13:00,116.8,15.5,15.7,13.3,22.3,50.1,63.6
2025-07-13 14:00,109.8,13.8,15.6,13.3,17.1,50.1,62.8
2025-07-13 15:00,109.7,13.8,15.5,13.3,17.1,50.1,62.6
2025-07-13 16:00,109.8,13.8,15.6,13.3,17.1,50.1,63.0
2025-07-13 17:00,109.7,13.8,15.5,13.3,17.1,50.1,63.0
2025-07-13 18:00,108.5,12.6,15.5,13.3,17.1,50.1,63.0
2025-07-13 19:00,101.6,12.6,13.3,8.5,17.1,50.1,63.0
2025-07-13 20:00,101.3,12.6,13.3,8.2,17.1,50.1,63.0
2025-07-13 21:00,101.6,12.6,13.3,8.5,17.1,50.1,63.0
2025-07-13 22:00,94.5,9.1,13.3,8.2,10.3,50.1,63.6
2025-07-13 23:00,82.4,4.3,13.3,5.8,8.8,50.1,64.6
2025-07-13 24:00,81.8,4.3,13.4,5.1,8.8,50.1,65.6
2025-07-14 01:00,81.8,4.3,13.5,5.1,8.8,50.1,66.0
2025-07-14 02:00,81.8,4.3,13.5,5.1,8.8,50.1,66.0
2025-07-14 03:00,81.8,4.3,13.5,5.1,8.8,50.1,66.0
2025-07-14 04:00,81.9,4.3,13.5,5.1,8.8,50.1,66.0
2025-07-14 05:00,81.9,4.3,13.5,5.1,8.8,50.1,66.6
2025-07-14 06:00,81.9,4.3,13.6,5.1,8.8,50.1,66.9
2025-07-14 07:00,82.0,4.3,13.6,5.1,8.8,50.1,67.6
2025-07-14 08:00,82.1,4.3,13.8,5.1,8.8,50.1,68.7
2025-07-14 09:00,82.5,4.3,14.1,5.1,8.8,50.1,71.6
2025-07-14 10:00,82.9,4.3,14.5,5.1,8.8,50.1,74.3
2025-07-14 11:00,83.0,4.3,14.6,5.1,8.8,50.1,75.0
2025-07-14 12:00,91.0,4.3,20.3,7.5,8.8,50.1,78.2
2025-07-14 13:00,100.6,7.6,23.5,7.5,11.8,50.1,80.6
2025-07-14 14:00,103.7,9.2,22.8,7.5,14.1,50.1,78.5
2025-07-14 15:00,103.3,9.2,22.5,7.5,14.1,50.1,78.2
2025-07-14 16:00,102.5,9.2,21.7,7.5,14.1,50.1,77.1
2025-07-14 17:00,99.1,9.2,18.2,7.5,14.1,50.1,73.4
2025-07-14 18:00,86.4,5.6,14.4,7.5,8.8,50.1,72.0
2025-07-14 19:00,82.8,4.3,14.4,5.1,8.8,50.1,73.2
2025-07-14 20:00,83.0,4.3,14.6,5.1,8.8,50.1,74.6
2025-07-14 21:00,83.1,4.3,14.8,5.1,8.8,50.1,75.6
2025-07-14 22:00,83.2,4.3,14.8,5.1,8.8,50.1,75.9
2025-07-14 23:00,83.2,4.3,14.8,5.1,8.8,50.1,75.9
2025-07-14 24:00,83.2,4.3,14.8,5.1,8.8,50.1,75.4
2025-07-15 01:00,83.1,4.3,14.7,5.1,8.8,50.1,75.0
2025-07-15 02:00,83.0,4.3,14.6,5.1,8.8,50.1,74.3
2025-07-15 03:00,82.9,4.3,14.6,5.1,8.8,50.1,73.9
2025-07-15 04:00,82.9,4.3,14.5,5.1,8.8,50.1,73.9
2025-07-15 05:00,82.9,4.3,14.5,5.1,8.8,50.1,73.9
2025-07-15 06:00,82.9,4.3,14.5,5.1,8.8,50.1,73.9
2025-07-15 07:00,100.4,6.3,22.3,10.9,10.8,50.1,74.6
2025-07-15 08:00,129.9,16.2,29.0,13.3,21.3,50.1,75.6
2025-07-15 09:00,157.6,22.9,39.1,13.3,32.2,50.1,77.3
2025-07-15 10:00,165.2,24.5,41.4,13.3,36.0,50.1,78.6
2025-07-15 11:00,164.9,24.5,41.1,13.3,36.0,50.1,78.4
2025-07-15 12:00,167.7,24.5,43.9,13.3,36.0,50.1,78.6
2025-07-15 13:00,171.8,24.5,48.0,13.3,36.0,50.1,79.7
2025-07-15 14:00,172.1,24.5,48.3,13.3,36.0,50.1,81.9
2025-07-15 15:00,171.0,24.5,47.2,13.3,36.0,50.1,82.4
2025-07-15 16:00,173.5,24.5,49.7,13.3,36.0,50.1,83.3
2025-07-15 17:00,173.9,24.5,50.2,13.3,36.0,50.1,83.3
2025-07-15 18:00,159.5,24.5,43.6,13.3,28.1,50.1,82.4
2025-07-15 19:00,128.8,16.5,31.3,13.3,17.6,50.1,78.2
2025-07-15 20:00,122.3,16.5,24.9,13.3,17.6,50.1,74.1
2025-07-15 21:00,108.3,13.6,18.3,8.7,17.6,50.1,71.8
2025-07-15 22:00,94.7,10.1,15.3,8.5,10.8,50.1,71.1
2025-07-15 23:00,82.8,4.3,14.1,5.5,8.8,50.1,70.4
2025-07-15 24:00,82.3,4.3,14.0,5.1,8.8,50.1,69.4
2025-07-16 01:00,82.2,4.3,13.8,5.1,8.8,50.1,68.4
2025-07-16 02:00,82.1,4.3,13.8,5.1,8.8,50.1,68.0
2025-07-16 03:00,82.0,4.3,13.6,5.1,8.8,50.1,66.8
2025-07-16 04:00,81.8,4.3,13.5,5.1,8.8,50.1,65.3
2025-07-16 05:00,81.8,4.3,13.4,5.1,8.8,50.1,64.9
2025-07-16 06:00,81.8,4.3,13.4,5.1,8.8,50.1,65.6
2025-07-16 07:00,97.6,6.3,19.5,10.9,10.8,50.1,67.9
2025-07-16 08:00,124.6,16.2,23.7,13.3,21.3,50.1,71.6
2025-07-16 09:00,154.1,22.9,35.6,13.3,32.2,50.1,75.5
2025-07-16 10:00,164.7,24.5,40.9,13.3,36.0,50.1,80.1
2025-07-16 11:00,165.3,24.5,41.6,13.3,36.0,50.1,80.8
2025-07-16 12:00,163.2,24.5,39.4,13.3,36.0,50.1,80.1
2025-07-16 13:00,166.2,24.5,42.4,13.3,36.0,50.1,81.3
2025-07-16 14:00,167.2,24.5,43.4,13.3,36.0,50.1,83.3
2025-07-16 15:00,168.7,24.5,44.9,13.3,36.0,50.1,84.0
2025-07-16 16:00,169.4,24.5,45.7,13.3,36.0,50.1,84.6
2025-07-16 17:00,168.6,24.5,44.8,13.3,36.0,50.1,84.9
2025-07-16 18:00,156.0,24.5,40.1,13.3,28.1,50.1,83.7
2025-07-16 19:00,131.1,16.5,33.7,13.3,17.6,50.1,81.1
2025-07-16 20:00,125.4,16.5,28.0,13.3,17.6,50.1,76.9
2025-07-16 21:00,110.2,13.6,20.1,8.8,17.6,50.1,74.3
2025-07-16 22:00,96.1,10.1,16.6,8.5,10.8,50.1,73.4
2025-07-16 23:00,82.9,4.3,14.2,5.5,8.8,50.1,71.1
2025-07-16 24:00,82.3,4.3,13.9,5.1,8.8,50.1,68.7
2025-07-17 01:00,82.1,4.3,13.7,5.1,8.8,50.1,67.3
2025-07-17 02:00,82.1,4.3,13.7,5.1,8.8,50.1,67.6
2025-07-17 03:00,82.1,4.3,13.7,5.1,8.8,50.1,68.0
2025-07-17 04:00,82.0,4.3,13.6,5.1,8.8,50.1,66.8
2025-07-17 05:00,81.8,4.3,13.5,5.1,8.8,50.1,65.3
2025-07-17 06:00,81.9,4.3,13.5,5.1,8.8,50.1,66.2
2025-07-17 07:00,98.0,6.3,19.8,10.9,10.8,50.1,68.8
2025-07-17 08:00,125.2,16.2,24.3,13.3,21.3,50.1,71.9
2025-07-17 09:00,154.9,22.9,36.4,13.3,32.2,50.1,75.5
2025-07-17 10:00,165.4,24.5,41.7,13.3,36.0,50.1,78.2
2025-07-17 11:00,171.4,24.5,47.6,13.3,36.0,50.1,82.1
2025-07-17 12:00,174.7,24.5,50.9,13.3,36.0,50.1,85.9
2025-07-17 13:00,176.0,24.5,52.2,13.3,36.0,50.1,86.4
2025-07-17 14:00,174.6,24.5,50.8,13.3,36.0,50.1,86.7
2025-07-17 15:00,174.3,24.5,50.6,13.3,36.0,50.1,86.4
2025-07-17 16:00,174.4,24.5,50.6,13.3,36.0,50.1,87.2
2025-07-17 17:00,171.8,24.5,48.0,13.3,36.0,50.1,86.1
2025-07-17 18:00,156.3,24.5,40.4,13.3,28.1,50.1,83.1
2025-07-17 19:00,132.7,16.5,35.3,13.3,17.6,50.1,82.0
2025-07-17 20:00,128.3,16.5,30.9,13.3,17.6,50.1,78.9
2025-07-17 21:00,111.0,13.6,20.9,8.8,17.6,50.1,75.1
2025-07-17 22:00,95.8,10.1,16.3,8.5,10.8,50.1,72.7
2025-07-17 23:00,83.0,4.3,14.3,5.5,8.8,50.1,71.4
2025-07-17 24:00,82.6,4.3,14.2,5.1,8.8,50.1,71.6
2025-07-18 01:00,82.5,4.3,14.2,5.1,8.8,50.1,70.7
2025-07-18 02:00,82.4,4.3,14.0,5.1,8.8,50.1,70.0
2025-07-18 03:00,82.3,4.3,13.9,5.1,8.8,50.1,68.7
2025-07-18 04:00,82.1,4.3,13.7,5.1,8.8,50.1,67.3
2025-07-18 05:00,82.0,4.3,13.6,5.1,8.8,50.1,66.4
2025-07-18 06:00,81.9,4.3,13.5,5.1,8.8,50.1,66.0
2025-07-18 07:00,98.2,6.3,20.1,10.9,10.8,50.1,69.7
2025-07-18 08:00,128.8,16.2,27.9,13.3,21.3,50.1,73.9
2025-07-18 09:00,161.2,22.9,42.7,13.3,32.2,50.1,79.4
2025-07-18 10:00,172.7,24.5,48.9,13.3,36.0,50.1,84.5
2025-07-18 11:00,174.9,24.5,51.1,13.3,36.0,50.1,86.7
2025-07-18 12:00,176.0,24.5,52.2,13.3,36.0,50.1,87.6
2025-07-18 13:00,178.8,24.5,55.1,13.3,36.0,50.1,88.7
2025-07-18 14:00,180.6,24.5,56.8,13.3,36.0,50.1,90.9
2025-07-18 15:00,181.0,24.5,57.2,13.3,36.0,50.1,90.7
2025-07-18 16:00,180.1,24.5,56.3,13.3,36.0,50.1,90.0
2025-07-18 17:00,178.9,24.5,55.2,13.3,36.0,50.1,89.4
2025-07-18 18:00,164.1,24.5,48.2,13.3,28.1,50.1,87.1
2025-07-18 19:00,137.3,16.5,39.9,13.3,17.6,50.1,84.1
2025-07-18 20:00,131.2,16.5,33.8,13.3,17.6,50.1,80.5
2025-07-18 21:00,113.6,13.6,23.6,8.8,17.6,50.1,78.4
2025-07-18 22:00,99.0,10.1,19.5,8.5,10.8,50.1,76.7
2025-07-18 23:00,83.5,4.3,14.8,5.5,8.8,50.1,74.7
2025-07-18 24:00,83.0,4.3,14.6,5.1,8.8,50.1,73.9
2025-07-19 01:00,83.0,4.3,14.6,5.1,8.8,50.1,73.9
2025-07-19 02:00,82.9,4.3,14.5,5.1,8.8,50.1,73.4
2025-07-19 03:00,82.8,4.3,14.4,5.1,8.8,50.1,72.4
2025-07-19 04:00,82.6,4.3,14.3,5.1,8.8,50.1,71.4
2025-07-19 05:00,82.4,4.3,14.1,5.1,8.8,50.1,69.8
2025-07-19 06:00,82.4,4.3,14.1,5.1,8.8,50.1,70.3
2025-07-19 07:00,100.5,6.3,22.4,10.9,10.8,50.1,73.5
2025-07-19 08:00,136.0,16.2,35.1,13.3,21.3,50.1,78.2
2025-07-19 09:00,163.5,22.9,45.0,13.3,32.2,50.1,81.9
2025-07-19 10:00,170.5,24.5,46.7,13.3,36.0,50.1,83.6
2025-07-19 11:00,171.5,24.5,47.7,13.3,36.0,50.1,85.3
2025-07-19 12:00,173.4,24.5,49.6,13.3,36.0,50.1,87.9
2025-07-19 13:00,177.6,24.5,53.9,13.3,36.0,50.1,89.6
2025-07-19 14:00,176.8,24.5,53.0,13.3,36.0,50.1,89.4
2025-07-19 15:00,177.4,24.5,53.6,13.3,36.0,50.1,89.6
2025-07-19 16:00,177.6,24.5,53.8,13.3,36.0,50.1,89.4
2025-07-19 17:00,176.1,24.5,52.4,13.3,36.0,50.1,89.1
2025-07-19 18:00,162.1,24.5,46.2,13.3,28.1,50.1,87.8
2025-07-19 19:00,136.2,16.5,38.8,13.3,17.6,50.1,84.5
2025-07-19 20:00,130.0,16.5,32.6,13.3,17.6,50.1,79.9
2025-07-19 21:00,112.7,13.6,22.7,8.8,17.6,50.1,77.4
2025-07-19 22:00,98.2,10.1,18.7,8.5,10.8,50.1,75.8
2025-07-19 23:00,83.5,4.3,14.8,5.5,8.8,50.1,75.0
2025-07-19 24:00,83.1,4.3,14.7,5.1,8.8,50.1,74.3
2025-07-20 01:00,82.8,4.3,14.5,5.1,8.8,50.1,72.7
2025-07-20 02:00,82.6,4.3,14.2,5.1,8.8,50.1,70.7
2025-07-20 03:00,82.4,4.3,14.1,5.1,8.8,50.1,70.0
2025-07-20 04:00,82.4,4.3,14.0,5.1,8.8,50.1,70.0
2025-07-20 05:00,82.3,4.3,14.0,5.1,8.8,50.1,69.4
2025-07-20 06:00,82.3,4.3,13.9,5.1,8.8,50.1,69.1
2025-07-20 07:00,82.6,4.3,14.2,5.1,8.8,50.1,72.1
2025-07-20 08:00,104.3,7.8,22.8,13.3,10.3,50.1,76.5
2025-07-20 09:00,132.6,14.0,36.7,13.3,18.6,50.1,80.6
2025-07-20 10:00,145.1,15.5,43.9,13.3,22.3,50.1,83.8
2025-07-20 11:00,149.1,15.5,47.9,13.3,22.3,50.1,86.8
2025-07-20 12:00,152.0,15.5,50.8,13.3,22.3,50.1,89.2
2025-07-20 13:00,153.7,15.5,52.5,13.3,22.3,50.1,90.6
2025-07-20 14:00,146.2,13.8,52.0,13.3,17.1,50.1,91.6
2025-07-20 15:00,143.0,13.8,48.8,13.3,17.1,50.1,90.1
2025-07-20 16:00,138.2,13.8,44.0,13.3,17.1,50.1,85.2
2025-07-20 17:00,137.3,13.8,43.1,13.3,17.1,50.1,84.9
2025-07-20 18:00,136.5,12.6,43.5,13.3,17.1,50.1,86.7
2025-07-20 19:00,118.8,12.6,30.2,8.8,17.1,50.1,85.2
2025-07-20 20:00,114.8,12.6,26.5,8.5,17.1,50.1,81.5
2025-07-20 21:00,109.5,12.6,21.1,8.5,17.1,50.1,75.7
2025-07-20 22:00,94.4,9.1,16.4,8.5,10.3,50.1,72.4
2025-07-20 23:00,83.6,4.3,14.2,6.1,8.8,50.1,70.7
2025-07-20 24:00,82.4,4.3,14.1,5.1,8.8,50.1,70.0
2025-07-21 01:00,82.4,4.3,14.0,5.1,8.8,50.1,70.0
2025-07-21 02:00,82.3,4.3,14.0,5.1,8.8,50.1,69.4
2025-07-21 03:00,82.2,4.3,13.9,5.1,8.8,50.1,68.4
2025-07-21 04:00,82.2,4.3,13.8,5.1,8.8,50.1,68.0
2025-07-21 05:00,82.0,4.3,13.7,5.1,8.8,50.1,66.8
2025-07-21 06:00,82.0,4.3,13.7,5.1,8.8,50.1,67.3
2025-07-21 07:00,82.5,4.3,14.1,5.1,8.8,50.1,71.1
2025-07-21 08:00,83.3,4.3,14.9,5.1,8.8,50.1,76.8
2025-07-21 09:00,84.2,4.3,15.8,5.1,8.8,50.1,82.1
2025-07-21 10:00,84.9,4.3,16.6,5.1,8.8,50.1,85.9
2025-07-21 11:00,85.4,4.3,17.1,5.1,8.8,50.1,88.3
2025-07-21 12:00,100.2,4.3,29.5,7.5,8.8,50.1,89.1
2025-07-21 13:00,105.5,7.6,28.4,7.5,11.8,50.1,89.1
2025-07-21 14:00,105.2,9.2,24.3,7.5,14.1,50.1,80.3
2025-07-21 15:00,100.7,9.2,19.8,7.5,14.1,50.1,72.5
2025-07-21 16:00,100.1,9.2,19.3,7.5,14.1,50.1,71.6
2025-07-21 17:00,101.7,9.2,20.9,7.5,14.1,50.1,75.1
2025-07-21 18:00,92.1,5.6,20.1,7.5,8.8,50.1,77.7
2025-07-21 19:00,83.4,4.3,15.0,5.1,8.8,50.1,76.7
2025-07-21 20:00,83.1,4.3,14.8,5.1,8.8,50.1,74.7
2025-07-21 21:00,82.9,4.3,14.5,5.1,8.8,50.1,72.7
2025-07-21 22:00,82.6,4.3,14.3,5.1,8.8,50.1,71.4
2025-07-21 23:00,82.6,4.3,14.2,5.1,8.8,50.1,71.1
2025-07-21 24:00,82.6,4.3,14.2,5.1,8.8,50.1,71.6
2025-07-22 01:00,82.6,4.3,14.2,5.1,8.8,50.1,71.4
2025-07-22 02:00,82.5,4.3,14.1,5.1,8.8,50.1,70.4
